iteration,estimator,scoring,loss,meanScore,stdScore,minScore,maxScore,trainTime,status,params
691,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01940710499911802,ok,"{'C': 0.08010093543896758, 'penalty': 'l1'}"
692,linear_model.LogisticRegression,accuracy,0.21772545063829463,0.7822745493617054,0.019623883932980885,0.7454545454545455,0.8108108108108109,0.02095613600067736,ok,"{'C': 0.06290983798773163, 'penalty': 'l1'}"
693,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.017586874000699027,ok,"{'C': 0.06620500847273232, 'penalty': 'l1'}"
694,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01854969000123674,ok,"{'C': 0.07701879944464397, 'penalty': 'l1'}"
695,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.01795005200074229,ok,"{'C': 0.07290488238247772, 'penalty': 'l1'}"
696,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017249356998945586,ok,"{'C': 0.06837231124468646, 'penalty': 'l1'}"
697,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017231197000000975,ok,"{'C': 0.07101164858245629, 'penalty': 'l1'}"
698,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01810716599902662,ok,"{'C': 0.07546829519339607, 'penalty': 'l1'}"
699,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01751937099834322,ok,"{'C': 0.08396425917663677, 'penalty': 'l1'}"
700,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017312517999016563,ok,"{'C': 0.07194675050904983, 'penalty': 'l1'}"
701,linear_model.LogisticRegression,accuracy,0.21546314872002936,0.7845368512799706,0.013283226672194266,0.7636363636363637,0.8018018018018018,0.017683985000985558,ok,"{'C': 0.08222198038274771, 'penalty': 'l1'}"
702,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.01893576300062705,ok,"{'C': 0.07394774935613313, 'penalty': 'l1'}"
703,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01805742599935911,ok,"{'C': 0.07841933065010655, 'penalty': 'l1'}"
704,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017189353000503615,ok,"{'C': 0.07036018511409393, 'penalty': 'l1'}"
705,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017530423998323386,ok,"{'C': 0.06910873429778688, 'penalty': 'l1'}"
706,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.017312121999566443,ok,"{'C': 0.06600478094981267, 'penalty': 'l1'}"
707,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017717934999382123,ok,"{'C': 0.06491844145736964, 'penalty': 'l1'}"
708,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017694644000584958,ok,"{'C': 0.07636547186429873, 'penalty': 'l1'}"
709,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.018001370001002215,ok,"{'C': 0.06769898854575168, 'penalty': 'l1'}"
710,linear_model.LogisticRegression,accuracy,0.2188515767644208,0.7811484232355792,0.019762964462661195,0.7454545454545455,0.8108108108108109,0.017283699999097735,ok,"{'C': 0.05895977968331011, 'penalty': 'l1'}"
711,linear_model.LogisticRegression,accuracy,0.21772545063829463,0.7822745493617054,0.019623883932980885,0.7454545454545455,0.8108108108108109,0.019357760000275448,ok,"{'C': 0.06224919713454812, 'penalty': 'l1'}"
712,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017401338000126998,ok,"{'C': 0.07289169696140177, 'penalty': 'l1'}"
713,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017343703999358695,ok,"{'C': 0.07439627032284181, 'penalty': 'l1'}"
714,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017662669000856113,ok,"{'C': 0.0715128350105099, 'penalty': 'l1'}"
715,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017675695000434644,ok,"{'C': 0.07793496730859376, 'penalty': 'l1'}"
716,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017757804000211763,ok,"{'C': 0.08074557569540888, 'penalty': 'l1'}"
717,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.019419737000134774,ok,"{'C': 0.07027156895164473, 'penalty': 'l1'}"
718,linear_model.LogisticRegression,accuracy,0.2188515767644208,0.7811484232355792,0.019762964462661195,0.7454545454545455,0.8108108108108109,0.018539032000262523,ok,"{'C': 0.05573671288467924, 'penalty': 'l1'}"
719,linear_model.LogisticRegression,accuracy,0.21546296087580497,0.784537039124195,0.017893327504470986,0.7545454545454545,0.8108108108108109,0.017313307000222267,ok,"{'C': 0.0635242922026995, 'penalty': 'l1'}"
720,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.018200722999608843,ok,"{'C': 0.06798739408124806, 'penalty': 'l1'}"
721,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.0187158829994587,ok,"{'C': 0.06683084063433656, 'penalty': 'l1'}"
722,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.02027912599987758,ok,"{'C': 0.07523010898043075, 'penalty': 'l1'}"
723,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.018079137000313494,ok,"{'C': 0.07153295438652892, 'penalty': 'l1'}"
724,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.01926893900053983,ok,"{'C': 0.0734397645090641, 'penalty': 'l1'}"
725,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.018152958000428043,ok,"{'C': 0.06947428727049645, 'penalty': 'l1'}"
726,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.018556400998932077,ok,"{'C': 0.06517124984356362, 'penalty': 'l1'}"
727,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01925117500104534,ok,"{'C': 0.07696425767109491, 'penalty': 'l1'}"
728,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.01753595100126404,ok,"{'C': 0.07269863737302289, 'penalty': 'l1'}"
729,linear_model.LogisticRegression,accuracy,0.21772545063829463,0.7822745493617054,0.019623883932980885,0.7454545454545455,0.8108108108108109,0.01710526999886497,ok,"{'C': 0.06078134453062631, 'penalty': 'l1'}"
730,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017889654000100563,ok,"{'C': 0.07592198364064709, 'penalty': 'l1'}"
731,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.017449498000132735,ok,"{'C': 0.06653415322069427, 'penalty': 'l1'}"
732,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017913734000103432,ok,"{'C': 0.07915082961501457, 'penalty': 'l1'}"
733,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017719908000799478,ok,"{'C': 0.0702579418785523, 'penalty': 'l1'}"
734,linear_model.LogisticRegression,accuracy,0.21546296087580497,0.784537039124195,0.017893327504470986,0.7545454545454545,0.8108108108108109,0.017099742999562295,ok,"{'C': 0.06408261963580003, 'penalty': 'l1'}"
735,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.01891484100087837,ok,"{'C': 0.06877779844633332, 'penalty': 'l1'}"
736,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.019718964000276173,ok,"{'C': 0.07380721265191534, 'penalty': 'l1'}"
737,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017409628000677912,ok,"{'C': 0.08099588795689718, 'penalty': 'l1'}"
738,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017314097000053152,ok,"{'C': 0.07503324175813514, 'penalty': 'l1'}"
739,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01803847799965297,ok,"{'C': 0.08731305633672853, 'penalty': 'l1'}"
740,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01745936699990125,ok,"{'C': 0.0827715316882641, 'penalty': 'l1'}"
741,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017177510000692564,ok,"{'C': 0.07782625939142343, 'penalty': 'l1'}"
742,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.01703500300027372,ok,"{'C': 0.07211741380621352, 'penalty': 'l1'}"
743,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017704117999528535,ok,"{'C': 0.06744266013332577, 'penalty': 'l1'}"
744,linear_model.LogisticRegression,accuracy,0.21772545063829463,0.7822745493617054,0.019623883932980885,0.7454545454545455,0.8108108108108109,0.017099347998737358,ok,"{'C': 0.06232673079429892, 'penalty': 'l1'}"
745,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017896759998620837,ok,"{'C': 0.0704437482482116, 'penalty': 'l1'}"
746,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.016999079000015627,ok,"{'C': 0.06536004659772372, 'penalty': 'l1'}"
747,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017174746999444324,ok,"{'C': 0.06851043214447032, 'penalty': 'l1'}"
748,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.01958632499918167,ok,"{'C': 0.07438638675538611, 'penalty': 'l1'}"
749,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.019410658000197145,ok,"{'C': 0.07625917525761623, 'penalty': 'l1'}"
750,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01912682600050175,ok,"{'C': 0.0799647572664322, 'penalty': 'l1'}"
751,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017228433998752735,ok,"{'C': 0.07164169081246043, 'penalty': 'l1'}"
752,linear_model.LogisticRegression,accuracy,0.2188515767644208,0.7811484232355792,0.019762964462661195,0.7454545454545455,0.8108108108108109,0.017540688000735827,ok,"{'C': 0.05765454270871167, 'penalty': 'l1'}"
753,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.019222357999751694,ok,"{'C': 0.08474464331540724, 'penalty': 'l1'}"
754,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.01775109399932262,ok,"{'C': 0.06938051279370383, 'penalty': 'l1'}"
755,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.017385152999850106,ok,"{'C': 0.06672627775014438, 'penalty': 'l1'}"
756,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.018431263000820763,ok,"{'C': 0.09881196825734052, 'penalty': 'l1'}"
757,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017762147001121775,ok,"{'C': 0.07272079514330836, 'penalty': 'l1'}"
758,linear_model.LogisticRegression,accuracy,0.21772545063829463,0.7822745493617054,0.019623883932980885,0.7454545454545455,0.8108108108108109,0.017273040999498335,ok,"{'C': 0.061509240841077784, 'penalty': 'l1'}"
759,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.0194232900012139,ok,"{'C': 0.07081995343538731, 'penalty': 'l1'}"
760,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017758988999048597,ok,"{'C': 0.07762169222273503, 'penalty': 'l1'}"
761,linear_model.LogisticRegression,accuracy,0.23347074138358548,0.7665292586164145,0.034885424213517785,0.7117117117117117,0.8108108108108109,0.017114743999627535,ok,"{'C': 0.04158888546140965, 'penalty': 'l1'}"
762,linear_model.LogisticRegression,accuracy,0.21546296087580497,0.784537039124195,0.017893327504470986,0.7545454545454545,0.8108108108108109,0.017503185999885318,ok,"{'C': 0.0639866573621539, 'penalty': 'l1'}"
763,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.019823970000288682,ok,"{'C': 0.07364899478604497, 'penalty': 'l1'}"
764,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017538318999868352,ok,"{'C': 0.06858314374743801, 'penalty': 'l1'}"
765,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.016917760000069393,ok,"{'C': 0.06567397116883018, 'penalty': 'l1'}"
766,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.018188881000241963,ok,"{'C': 0.07922319554448239, 'penalty': 'l1'}"
767,linear_model.LogisticRegression,accuracy,0.21772545063829463,0.7822745493617054,0.019623883932980885,0.7454545454545455,0.8108108108108109,0.018520477999118157,ok,"{'C': 0.059570573869305185, 'penalty': 'l1'}"
768,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01922393600034411,ok,"{'C': 0.0757750532325816, 'penalty': 'l1'}"
769,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017581346999577363,ok,"{'C': 0.0721854880928028, 'penalty': 'l1'}"
770,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017698985000606626,ok,"{'C': 0.07004196003268397, 'penalty': 'l1'}"
771,linear_model.LogisticRegression,accuracy,0.21659932451216846,0.7834006754878315,0.019934219764139626,0.7454545454545455,0.8108108108108109,0.01898076600082277,ok,"{'C': 0.06307556662232888, 'penalty': 'l1'}"
772,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.017805965000661672,ok,"{'C': 0.06721919216249098, 'penalty': 'l1'}"
773,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017707275999782723,ok,"{'C': 0.07434903279826367, 'penalty': 'l1'}"
774,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.0175939799992193,ok,"{'C': 0.07705215178512898, 'penalty': 'l1'}"
775,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017724250001265318,ok,"{'C': 0.06474936932536066, 'penalty': 'l1'}"
776,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.02225015399926633,ok,"{'C': 0.06907612222215839, 'penalty': 'l1'}"
777,linear_model.LogisticRegression,accuracy,0.2120641074769516,0.7879358925230484,0.015567762028172713,0.7636363636363637,0.8108108108108109,0.01797847399939201,ok,"{'C': 0.07127811969818387, 'penalty': 'l1'}"
778,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.018399287000647746,ok,"{'C': 0.07837190289903646, 'penalty': 'l1'}"
779,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017920840000442695,ok,"{'C': 0.08160641437261511, 'penalty': 'l1'}"
780,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01774990999911097,ok,"{'C': 0.0753787247994187, 'penalty': 'l1'}"
781,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.019212095001421403,ok,"{'C': 0.07290871413808057, 'penalty': 'l1'}"
782,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.01758055800019065,ok,"{'C': 0.07107348519980666, 'penalty': 'l1'}"
783,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.017338966001261724,ok,"{'C': 0.06623815420516117, 'penalty': 'l1'}"
784,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.019159592000505654,ok,"{'C': 0.07416237740285628, 'penalty': 'l1'}"
785,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017502396000054432,ok,"{'C': 0.0674841071557167, 'penalty': 'l1'}"
786,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.018107954998413334,ok,"{'C': 0.07156866990220122, 'penalty': 'l1'}"
787,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017482264000136638,ok,"{'C': 0.0691841760428076, 'penalty': 'l1'}"
788,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017014475000905804,ok,"{'C': 0.07005710869354628, 'penalty': 'l1'}"
789,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.01758332100143889,ok,"{'C': 0.07211822146443476, 'penalty': 'l1'}"
790,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.018133219999072026,ok,"{'C': 0.07333337550507447, 'penalty': 'l1'}"
791,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.01718856299885374,ok,"{'C': 0.06818204800367678, 'penalty': 'l1'}"
792,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.018692592000661534,ok,"{'C': 0.0707424612838365, 'penalty': 'l1'}"
793,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.018049530999633134,ok,"{'C': 0.07249857818283514, 'penalty': 'l1'}"
794,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01823743599925365,ok,"{'C': 0.07479042159727567, 'penalty': 'l1'}"
795,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.01819045900083438,ok,"{'C': 0.07088928272659446, 'penalty': 'l1'}"
796,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.018252832000143826,ok,"{'C': 0.06943681991594496, 'penalty': 'l1'}"
797,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.023359423999863793,ok,"{'C': 0.07371014089234731, 'penalty': 'l1'}"
798,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.02264807000028668,ok,"{'C': 0.06813809285306001, 'penalty': 'l1'}"
799,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.019847654999466613,ok,"{'C': 0.07178042223386522, 'penalty': 'l1'}"
800,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.017772410999896238,ok,"{'C': 0.06705073368000838, 'penalty': 'l1'}"
801,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.020402684998771292,ok,"{'C': 0.07598921944297846, 'penalty': 'l1'}"
802,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017247777001102804,ok,"{'C': 0.06979064097302404, 'penalty': 'l1'}"
803,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017599505999896792,ok,"{'C': 0.07343377359282109, 'penalty': 'l1'}"
804,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.01762240300013218,ok,"{'C': 0.0660200899785742, 'penalty': 'l1'}"
805,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01874706899980083,ok,"{'C': 0.07681247362292362, 'penalty': 'l1'}"
806,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.017790964999221615,ok,"{'C': 0.07497888397168664, 'penalty': 'l1'}"
807,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017222116999619175,ok,"{'C': 0.07097982442520313, 'penalty': 'l1'}"
808,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.018824046999725397,ok,"{'C': 0.06840769640137759, 'penalty': 'l1'}"
809,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.018120982000255026,ok,"{'C': 0.07278459083692441, 'penalty': 'l1'}"
810,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017879390999951283,ok,"{'C': 0.06976671963567907, 'penalty': 'l1'}"
811,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.017847414999778266,ok,"{'C': 0.06762564006738499, 'penalty': 'l1'}"
812,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017711619000692735,ok,"{'C': 0.07179265896639339, 'penalty': 'l1'}"
813,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.01719882700126618,ok,"{'C': 0.06480786754996888, 'penalty': 'l1'}"
814,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01750437000009697,ok,"{'C': 0.07571280742861149, 'penalty': 'l1'}"
815,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017398968999259523,ok,"{'C': 0.07436734642919196, 'penalty': 'l1'}"
816,linear_model.LogisticRegression,accuracy,0.2143370225939033,0.7856629774060967,0.014279905253719886,0.7636363636363637,0.8018018018018018,0.01843599900166737,ok,"{'C': 0.07725943433332627, 'penalty': 'l1'}"
817,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.01793663100033882,ok,"{'C': 0.07099858643166655, 'penalty': 'l1'}"
818,linear_model.LogisticRegression,accuracy,0.2143368347496788,0.7856631652503212,0.018645169061716864,0.7545454545454545,0.8108108108108109,0.018452973999956157,ok,"{'C': 0.068649970072417, 'penalty': 'l1'}"
819,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.017510587448151378,0.7545454545454545,0.8108108108108109,0.017722276999847963,ok,"{'C': 0.0663318084947637, 'penalty': 'l1'}"
820,linear_model.LogisticRegression,accuracy,0.21321089646777724,0.7867891035322228,0.015784217370929554,0.7636363636363637,0.8108108108108109,0.017319622998911655,ok,"{'C': 0.0728594550265322, 'penalty': 'l1'}"
821,linear_model.LogisticRegression,accuracy,0.21320047111331508,0.7867995288866849,0.016910337541118526,0.7636363636363637,0.8108108108108109,0.017595953999261837,ok,"{'C': 0.069959680019224, 'penalty': 'l1'}"
